,Close_ROC_20,returns,High,Close_RSI_7,Close_trend,Close_RSI_14,Close_MACD_Hist,Close_ROC_10,Close_detail_2,body_high,Close_ROC_60,Close_ROC_5,DX,Close_detail_3,Close_EMA_5,body_low,Open,direction,Close_BB_PctB,Close_RSI_21,Low,Close_details,Close
2020-03-20,-9.030997655639506,0.013582934262080792,1.1934,16.473072861668285,1.159083501783904,12.72534464475072,-0.012701548866529692,-9.801642646830933,0.009132990739629311,1.1641,-10.515796756091945,-5.121169311019336,69.45493793847815,0.009609488511075051,1.17881824847667,1.1487,1.1487,1,0.07252128332460718,23.834886817576518,1.1409,0.00897079512229965,1.1641
2020-03-21,-9.107515657620036,-0.002663001460355585,1.1869666666666667,16.005471956224227,1.1684433831520569,11.222869242985666,-0.011624031034894112,-9.438377535101406,0.011681673243639201,1.161,-11.014026212922513,-5.348116745475284,73.92909896602653,0.0025551916048708796,1.1728788323177801,1.1544666666666668,1.1544666666666668,1,0.11192042199425034,23.754054851076347,1.1421666666666668,-0.004190771929836495,1.161
2020-03-22,-9.1843137254902,-0.0026701119724376055,1.1805333333333332,15.56368473561679,1.1801608207846448,9.725158562367753,-0.010330308591435189,-7.89117810834462,-0.0019689440958643553,1.1602333333333332,-11.879756468797575,-3.908713692946064,78.64593210696006,-0.00379741961735023,1.1678858882118535,1.1579,1.1602333333333332,-1,0.14365463175894944,23.67376928728872,1.1434333333333333,-0.025017330262805695,1.1579
2020-03-23,-9.851678376268536,-0.0026772605579064024,1.1741,15.145631067961077,1.1939040563670364,8.232189973614709,-0.00894534749123923,-5.9302704463994775,-0.010871228628226289,1.166,-11.988415517109974,-0.5597175579092339,83.62573099415202,-0.004140910139190246,1.163523925474569,1.1548,1.166,-1,0.17014765356436992,23.594024604569398,1.1447,-0.02991123857036719,1.1548
2020-03-24,-8.64801864801864,0.018098372012469666,1.1801,35.6793743890517,1.2081996453718233,19.425226184140413,-0.006023789529984849,-4.2017491444402255,-0.006346641975267626,1.1757,-10.087182624655867,2.368306486721794,75.30864197530863,0.007566272064140013,1.167582616983046,1.1549,1.1549,1,0.2788589115912894,28.28865979381439,1.1508,-0.006638702732151282,1.1757
2020-03-25,-8.252277288868315,0.010887131070851375,1.1976,69.04761904761911,1.220608019984872,25.663716814159187,-0.0027954689631185387,-3.1324712019126233,0.00031618036309669187,1.1885,-9.054967478637932,2.096039859118637,56.3445867287543,-0.005494670575532533,1.1745550779886975,1.176,1.176,1,0.3495660490536321,30.244685118331276,1.1639,-0.005869379222899676,1.1885
2020-03-26,-6.484249252701768,0.02658813630626855,1.2232,89.68957871396907,1.229660070144915,40.69416498993958,0.0016620340823082398,-0.5299201043534985,0.006594141412584418,1.2201,-6.582104027359503,5.090439276485781,23.975903614457813,-0.00013331133750505057,1.1897367186591317,1.1875,1.1875,1,0.4991419742267129,36.18348623853205,1.1775,0.010010425873520268,1.2201
2020-03-27,-4.7342256214149,0.020899926235554478,1.2487,90.70929070929083,1.234312780013854,54.62012320328543,0.006263219355602784,3.3692946058091255,0.007555208075451503,1.2456,-4.5736612273040596,7.574056481561464,4.6662728883638485,0.005796192644059597,1.2083578124394212,1.2204,1.2204,1,0.6329605984344411,39.764461378593694,1.2131,0.020214276333217963,1.2456
2020-03-28,-5.039558370856556,-0.0010704345964461792,1.2481,92.3389830508474,1.2346596263374927,54.34116445352399,0.008986544341008942,7.144292316082557,-0.000945680917656358,1.2442666666666666,-4.485555640848493,7.747373282530878,6.065442936951309,-0.0044641970363460595,1.2203274305151697,1.2281,1.2281,1,0.6542553234907459,38.992688870836716,1.2193,0.0048062872985973355,1.2442666666666666
2020-03-29,-5.3435889625060184,-0.0010715816545219248,1.2474999999999998,94.02830514325183,1.2332386337879238,54.06504065040657,0.010369619530005692,8.22231896676826,-0.005967503415438656,1.2429333333333334,-4.5366103430619535,5.718579002580038,7.502527805864487,-0.0009967773391029414,1.2278627314545576,1.2358,1.2358,1,0.6849127369782911,38.21299428438119,1.2255,0.004962537323143366,1.2429333333333334
2020-03-30,-3.796683713001703,-0.0010727311735679868,1.2469,95.78059071729957,1.2318495498341595,53.79170879676445,0.010816514564268413,6.657503650889107,-0.0021442114951421083,1.2435,-5.17794409653275,4.46781657551536,8.979089790897872,0.002402051549829731,1.2324418209697052,1.2416,1.2435,-1,0.7076556698396466,37.425255012310934,1.2317,0.012264255993801893,1.2416
2020-03-31,-3.1357254290171666,0.00016108247422685906,1.2474,94.60188933873144,1.2300312873676895,60.430839002267575,0.010726403764751383,6.959517657192071,0.0010044321494585742,1.2418,-5.917114932949474,1.7785427423981703,18.687206965840613,8.824572186789381e-05,1.2355612139798036,1.2414,1.2414,1,0.7388497807583895,40.68702290076335,1.2251,0.010700832798375519,1.2418
2020-04-01,-1.5511892450879028,-0.0033821871476887866,1.2443,87.4809160305344,1.2283110133622162,77.86705624543472,0.009999186504458957,6.8831505311339525,0.001802646312182447,1.2429,-5.744967124470046,-0.6422607578676964,86.13445378151273,-0.003043874444197497,1.2362408093198691,1.2376,1.2429,-1,0.7243278479866244,41.38198757763974,1.233,0.003242920527352361,1.2376
2020-04-02,0.9449332029977331,0.0012928248222365823,1.2476,76.90140845070432,1.2276101064150806,86.07796340493246,0.00925811746928095,7.308624870107372,0.0023103203583781902,1.2392,-5.126961847645783,-0.4072010287183847,86.59898477157374,0.004602191666233863,1.2372272062132461,1.2376,1.2376,1,0.7283899064140945,46.18011096884335,1.235,0.0062826154394610674,1.2392
2020-04-03,-0.10321038622413958,-0.010652033570045294,1.2412,7.758620689655245,1.228190098361577,75.10137875101383,0.007581611926402228,4.2783022879986365,0.0005305079669938067,1.2396,-5.641499268837058,-1.362368590431251,57.53286147623845,-0.003290530188308231,1.2334848041421642,1.226,1.2396,-1,0.6394129001120429,49.63302752293577,1.2206,-0.006963933711861735,1.226
2020-04-04,-0.16029124103453807,-0.0008428493746600596,1.2384,7.860262008733756,1.231056925466405,76.38163321418754,0.006165846309697326,3.0682933669892165,-0.0021016662658597768,1.2352,-5.981528385396673,-1.3396692439862523,57.53286147623845,0.0004499718286429057,1.2306454249836651,1.2249666666666668,1.2352,-1,0.6332722159293684,49.474165523548244,1.2207,-0.008284508806623667,1.2249666666666668
2020-04-05,-0.21740311973476034,-0.0008435603689896931,1.2356,7.964601769911553,1.23613310212445,77.70629370629374,0.004973670989453649,0.3141818976586608,-0.0030603460380805646,1.2308,-5.851282051282059,-1.4387716755247748,57.53286147623845,0.0016108885021950024,1.2284080611002213,1.2239333333333333,1.2308,-1,0.6274149936438366,49.31631722880586,1.2208,-0.0091637558166003,1.2239333333333333
2020-04-06,1.4854771784232446,-0.0008442725638649895,1.2328,8.071748878923884,1.2411347697916872,79.07771135781385,0.00397279753337612,-1.822414900449576,-0.0014199791665868147,1.2264,-5.406868811881171,-1.18778280542986,57.532861476238466,-0.002458457805654298,1.226572040733481,1.2229,1.2264,-1,0.6136158259512243,49.1594729668333,1.2209,-0.011806875033204225,1.2229
2020-04-07,6.234392491173679,0.008831466186932646,1.2386,37.6899696048632,1.2447754882629243,77.10280373831779,0.003890416699373866,-0.8492284612087397,0.00246684462449212,1.2337,-4.297571949422075,-0.4438347320852243,57.446808510638135,0.0019136474358630493,1.228948027155654,1.2232,1.2232,1,0.6672394184694483,56.8561872909699,1.2164,-0.003475662503873177,1.2337
2020-04-08,7.836308228123623,0.003890735186836247,1.2421,51.343283582089406,1.247436863839901,75.25252525252529,0.00399627475666124,-0.35668311521134255,0.0038360292814973063,1.2385,-3.979842356893648,1.0195758564437218,50.41322314049568,-0.0008861783231884371,1.2321320181037694,1.2331,1.2331,1,0.682262520699811,72.65258215962447,1.2288,-0.0036051432789718507,1.2385
2020-04-09,6.992526415256428,0.00565199838514352,1.2485,58.09768637532132,1.2490209766522598,67.06989247311833,0.004345858591795647,0.31411082474226415,0.0006881479265624928,1.2455,-3.492006095513589,1.676236088056804,35.877862595419565,0.0007821011158822301,1.2365880120691797,1.2384,1.2384,1,0.7140378060777646,79.46537059538281,1.2361,-0.0024264535759704444,1.2455
2020-04-10,7.2523686477175,-0.0002408671216378444,1.2489,86.92307692307742,1.2498425353984708,49.59349593495939,0.004354105223757497,0.27379610243196684,-0.0022634854684542016,1.2458,-3.5700456903895117,1.7375674056321122,3.96039603960405,-0.0006124219604071521,1.2394586747127865,1.2452,1.2458,-1,0.6939080902089816,77.16008037508382,1.2443,-0.00380588957636048,1.2452
2020-04-11,7.6978437976797265,0.001472320376914027,1.2505,91.16915422885585,1.2503432537842742,52.78336686787405,0.0042741964704246975,0.7622279681103183,-0.0028362127190841606,1.2470333333333334,-3.7114251151777022,1.9734510862158272,0.0,0.00038426555081616596,1.2419835609196355,1.246,1.246,1,0.69733270573724,79.0587705471741,1.2445666666666666,-0.0005481331028816052,1.2470333333333334
2020-04-12,8.145710656968008,0.0014701558365184386,1.2521,95.16908212560433,1.2496635086474521,55.909694555112694,0.004133480819998595,0.7800731654830972,-0.0010121300773756727,1.2488666666666666,-3.636831275720176,1.2293642430628582,3.6697247706422713,-0.0005441884639099587,1.2442779295019792,1.2462,1.2462,1,0.7224904521993659,80.99023393141047,1.2448333333333335,0.0027085753422959,1.2488666666666666
2020-04-13,6.379178361826998,0.0014679976512037562,1.2537,98.94366197183109,1.2477135588728268,58.97435897435891,0.003952608092510482,2.0146818923327814,0.002820750787399434,1.2507,-4.124185511690303,0.985062575696416,7.079646017699269,-0.0022162724536581883,1.2464186196679863,1.2464,1.2464,1,0.7622544226941155,82.95532646048112,1.2451,0.006340908312098705,1.2507
2020-04-14,6.209507782919665,0.009274806108579225,1.2647,98.97260273972614,1.245655439959986,66.50563607085348,0.004370324390923986,3.0477019782851222,0.0026662512253921885,1.2623,-3.2423731411927004,1.3488558811722173,41.93548387096732,0.0060292603614160965,1.251712413111991,1.2514,1.2514,1,1.030641474905185,81.79148311306905,1.2504,0.015255354317625133,1.2623
2020-04-15,2.565363494795525,-0.00863503129208576,1.2632,68.2719546742212,1.2439707467514876,60.02906976744192,0.00369546902635979,2.2441309439511947,-0.002667673624788194,1.2616,-3.9797432093713114,0.49791198201092346,25.044404973356908,-0.003481533916195016,1.251608275407994,1.2514,1.2616,-1,0.7605852025397819,73.41772151898743,1.2437,0.000668499821267811,1.2514
2020-04-16,-0.008028259473347177,-0.00471471951414415,1.2531,50.0,1.2427265340237688,54.309165526675784,0.002681853541088614,1.848066072450738,-0.003068697310414342,1.2514,-4.334579343540379,-0.12295848814519728,13.928571428571022,-0.002620780488950292,1.2495721836053295,1.2455,1.2514,-1,0.6170481749958352,61.694290976058994,1.2407,0.0003667538461811634,1.2455
2020-04-17,0.45274324903556984,0.003532717784022532,1.2523,56.135770234986886,1.2420792344190315,68.58475894245737,0.0021602546243087643,1.3131231255572695,0.0030249997480054753,1.2499,-3.8982008303859783,0.08274168579514019,53.3653846153845,0.004185931641099649,1.2496814557368865,1.2457,1.2457,1,0.713644581633305,52.457142857142856,1.2407,0.011485126893130873,1.2499
2020-04-18,0.3888650504183522,-0.0017068032109235354,1.2517,50.949913644214064,1.24154458774713,67.4311926605505,0.001552519510294797,0.7482169290808915,0.004199648639759341,1.2477666666666667,-4.003179976406635,-0.23453532688360035,53.36538461538451,-0.0016117630043964712,1.24904319271348,1.2467,1.2467,1,0.6552489928078441,51.981879954699934,1.2409999999999999,0.004461136744892816,1.2477666666666667
2020-04-19,0.3248496563573955,-0.001709721368845618,1.2510999999999999,45.84404455869768,1.2408182369918297,66.31578947368436,0.0009191158694948371,0.010705205406136287,-0.0011944225589840395,1.2477,-3.5812885414247764,-1.3203411761599115,53.3653846153845,-0.0019841541630864633,1.2479065729200978,1.2456333333333334,1.2477,-1,0.599455147125341,51.51515151515149,1.2413,-0.004048372917104441,1.2456333333333334
2020-04-20,0.13689805121597232,-0.0017126495223312999,1.2505,40.816326530612386,1.2404137478030144,65.23668639053258,0.00030073290790348997,-0.13652425313203098,-0.003772079873296821,1.2487,-3.447472629862569,-0.6312929518938803,53.3653846153845,0.004745981762188137,1.2464377152800652,1.2435,1.2487,-1,0.5470471544151657,51.05672969966631,1.2416,-0.0025982496047134923,1.2435
2020-04-21,-0.6706528765352271,-0.011419380780056332,1.2451,10.526315789473628,1.2404614156277647,46.90140845070424,-0.0010465706341452469,-1.4220416455053342,-0.001969182131023399,1.2437,-5.2124296399105425,-1.3006824568446373,0.9487666034158642,-0.0037695164361126396,1.2407251435200435,1.2293,1.2437,-1,0.23007386342213848,43.984600577478346,1.2247,-0.01146627016633407,1.2293
2020-04-22,-0.4841833440929588,0.0031725372163020626,1.2387,23.850574712643635,1.2407343667295987,46.21968616262491,-0.001622634535224321,-1.2544707201195604,-7.876311465784732e-05,1.2332,-4.808954071786942,-1.3361068885510807,8.130081300813444,0.00043533810245662365,1.2382167623466958,1.2295,1.2295,1,0.32837190160479957,47.87644787644789,1.2274,-0.006565342346560937,1.2332
2020-04-23,0.6688417618270881,0.0008108984755108573,1.2416,31.10367892976562,1.2412365158974403,41.18564742589691,-0.0018664750618831772,-1.319261213720313,0.001714576984880748,1.2342,-4.628699482265675,-1.087275933000298,16.411378555798713,0.0004663137194185618,1.236877841564464,1.2334,1.2334,1,0.3352487215304729,47.57281553398052,1.2308,-0.0046637301006189425,1.2342
2020-04-24,0.9578491931753197,0.0020256036298815783,1.2378,26.42857142857109,1.2417994679877364,43.589743589743414,-0.0017893213204156315,-2.028044046581645,0.002817654329511227,1.2367,-4.332018256362657,-0.7171719874762617,19.222462203023454,0.0005935279225970398,1.236818561042976,1.2344,1.2344,1,0.3726181219847002,55.79631635969664,1.2298,-0.0019807864057105624,1.2367
2020-04-25,1.2092161882455432,0.001644160534756578,1.2404,33.811230585423814,1.2422821519393141,43.759398496240415,-0.0015407224682135595,-1.0121996697032731,0.001471580332074453,1.2387333333333332,-4.742130626473918,-0.38332663181880333,16.70190274841437,-0.0004918203260956816,1.2374568184730952,1.2352333333333334,1.2352333333333334,1,0.3957817387580972,57.37763486959623,1.2318333333333333,-0.001829997913222125,1.2387333333333332
2020-04-26,1.4610079864802117,0.0016414617081965677,1.243,41.24700239808124,1.2428726545731879,43.92803598200898,-0.0011941854865080148,-0.3800347919175828,-0.0011312933896494937,1.2407666666666666,-3.838900514092336,0.93278017299816,14.28571428571402,-0.0001773076855209924,1.2385601012042857,1.2360666666666666,1.2360666666666666,1,0.41565432230337684,58.925415341109954,1.2338666666666667,-0.001127417837035956,1.2407666666666666
2020-04-27,0.7376185458377149,0.0016387717271579838,1.2456,48.73646209386254,1.2436093148977536,44.09566517189832,-0.0008017070335303968,-0.5680454436355009,-0.0031028302373926025,1.2428,-3.5392735175411416,0.7784625364904096,11.96754563894522,0.000877455578327279,1.2399734008028571,1.2369,1.2369,1,0.4643026974176734,60.44071353620142,1.2359,0.0007069327814265815,1.2428
2020-04-28,0.2906742026645093,-0.0005632442870936449,1.2519,95.07042253521173,1.2443244705468082,31.964285714285595,-0.0005736154207088265,-0.4541447385996378,-0.001875550194224625,1.2432,-3.1123244929797234,0.6400907470426098,23.76681614349753,-0.0013387921008527971,1.2406822672019049,1.2421,1.2432,-1,0.43427042522297815,54.92957746478874,1.2403,0.0020051277309779884,1.2421
2020-04-29,0.07226013649135332,0.003461879075758789,1.2487,95.20547945205523,1.2449693535452135,44.93927125506058,-0.00014011952917951506,0.06154834220877259,0.0024640462587952644,1.2464,-2.599635321698368,0.7843454354330204,13.486005089058617,-0.0012683903786392036,1.2425881781346033,1.2425,1.2425,1,0.5772051580776076,54.66351829988198,1.2389,0.007762867177586262,1.2464
2020-04-30,1.1243173787343297,0.010269576379974499,1.2643,97.34848484848514,1.2455055824314774,62.16696269982246,0.000942164717149795,1.2625653397667858,0.0028448683391960987,1.2592,-1.4196242171189755,1.6522253915290053,25.626204238921034,0.005199388898561191,1.2481254520897356,1.2468,1.2468,1,0.9401743691375015,57.56906077348072,1.2429,0.014367503577365073,1.2592
2020-05-01,0.2539360081259323,-0.007147395171537618,1.2603,70.51671732522797,1.245839332952909,50.24630541871919,0.0009809893513705327,1.7001545595054068,-0.0020316929487650026,1.2599,-1.9450980392156758,0.7602826209601732,25.62620423892103,-0.004473697110281149,1.2488169680598238,1.2502,1.2599,-1,0.658753905340114,52.52016129032253,1.2483,-0.002189592942070146,1.2502
2020-05-02,-0.053381732771040635,-0.0015997440409534214,1.257,64.40162271805278,1.2459318201683462,50.35655512890836,0.0008082462379710898,1.2163477132662859,-0.0025306417337283803,1.2565666666666666,-2.5604996096799337,0.43450273575798004,19.633027522935976,7.656287887970612e-05,1.2486113120398825,1.2482,1.2565666666666666,-1,0.5993736151299837,50.587051325058646,1.2457,-0.0016051983488038983,1.2482
2020-05-03,-0.3597985128328096,-0.0016023073225445161,1.2537,58.27411167512696,1.2456998978837333,50.467289719626116,0.000510109881893009,0.9722897423432242,0.002575002529999059,1.2532333333333334,-3.170163170163165,0.33008614443281736,14.185639229421968,0.0019499410593371335,1.2478075413599217,1.2462,1.2532333333333334,-1,0.5461035007143376,48.66041527126594,1.2430999999999999,0.0013881778471009163,1.2462
2020-05-04,-1.4338905173096772,-0.001604878831648171,1.2504,52.134146341463506,1.2449631686566318,50.578512396694144,0.00014784562740170802,0.606452656262646,0.0030675161008205825,1.2499,-3.9524471205805267,-0.1765083440308124,9.212730318258007,-0.0009381346714973901,1.2466050275732812,1.2442,1.2499,-1,0.5144631417748861,46.74022066198598,1.2405,-0.0034775883557738234,1.2442
